date,nav
2015-01-30,99.85750088865073
2015-02-02,101.14553143480157
2015-02-03,101.48008387422888
2015-02-04,101.49340955566726
2015-02-05,100.39602752652839
2015-02-06,97.4989755646886
2015-02-09,96.19713903943729
2015-02-10,96.8693364383076
2015-02-11,98.81039378363245
2015-02-12,99.92626360829159
2015-02-13,100.54053793655007
2015-02-16,100.47264796722342
2015-02-18,101.28434431681536
2015-02-19,100.95507230392657
2015-02-20,101.06651625988034
2015-02-23,100.35334675008976
2015-02-24,99.42441047436505
2015-02-25,99.46662483230598
2015-02-26,98.63047657455057
2015-02-27,99.90409481300715
2015-02-28,99.78105722256014
2015-03-02,100.78813628482604
2015-03-03,102.1483891780182
2015-03-04,101.07052438192025
2015-03-05,101.52434608741271
2015-03-09,102.41106652708547
2015-03-10,102.64935637341493
2015-03-11,102.76301509604508
2015-03-12,103.36136959602783
2015-03-13,101.21886411004039
2015-03-16,100.20219560674856
2015-03-17,100.85341028046717
2015-03-18,101.74628607317408
2015-03-19,101.212422516205
2015-03-20,98.88776610691059
2015-03-23,97.78617485069711
2015-03-24,97.45559088981346
2015-03-25,97.32516265816214
2015-03-26,95.86218221433708
2015-03-27,95.83295059960267
2015-03-30,99.49685598423844
2015-03-31,100.08789625928445
2015-04-01,103.10834203327349
2015-04-06,105.0135909490238
2015-04-07,106.4234377713719
2015-04-08,108.74545851500022
2015-04-09,108.42635123738026
2015-04-10,110.19128405261512
2015-04-13,111.54149289704263
2015-04-15,110.06616195037788
2015-04-16,108.41420949428597
2015-04-17,106.66043794057009
2015-04-20,104.40605078285773
2015-04-21,104.18688123233156
2015-04-22,104.09295106832309
2015-04-23,104.11586252362827
2015-04-24,100.33645028671761
2015-04-27,96.01491990744832
2015-04-28,97.48257761062398
2015-04-29,98.83681624671907
2015-04-30,99.07717513702785
2015-05-04,102.64517759444418
2015-05-05,102.48787961652361
2015-05-06,98.07705142755471
2015-05-07,94.82742294660086
2015-05-08,97.11895222051943
2015-05-11,98.95000318229805
2015-05-12,96.0117633863075
2015-05-13,97.20666399808898
2015-05-14,98.64418237958783
2015-05-15,99.94536326071952
2015-05-18,101.90969734332482
2015-05-19,102.30077532414857
2015-05-20,102.10100312032878
2015-05-21,101.90415706898008
2015-05-22,102.3084972912766
2015-05-25,101.26019572687765
2015-05-26,101.47535912491117
2015-05-27,101.51018504870241
2015-05-28,101.38667837524271
2015-05-29,102.34002597136467
2015-06-01,102.40806989400481
2015-06-02,100.59100580522119
2015-06-03,96.5290729424977
2015-06-04,96.55335854463915
2015-06-05,97.67777205248382
2015-06-08,96.88644714510168
2015-06-09,95.59521491115913
2015-06-10,96.98077961691581
2015-06-11,93.95808212900346
2015-06-12,93.20213502924224
2015-06-15,93.9098444228015
2015-06-16,94.18177134012183
2015-06-17,96.01334095403179
2015-06-18,97.02395989993066
2015-06-19,97.41264098518843
2015-06-22,99.32577252014161
2015-06-23,100.4789211754914
2015-06-24,101.29960317800467
2015-06-25,101.82188040064574
2015-06-26,101.23916325041179
2015-06-29,99.84860964446563
2015-06-30,102.04361758035544
2015-07-01,103.94956605949103
2015-07-02,104.85742590418559
2015-07-03,106.50153135563691
2015-07-06,110.61152810681823
2015-07-07,111.24982117748317
2015-07-08,110.66290347176495
2015-07-09,111.03577700452085
2015-07-10,111.80458035976731
2015-07-13,113.19140003803
2015-07-14,113.57079768797148
2015-07-15,113.76509375469475
2015-07-16,114.6088791164025
2015-07-17,114.27442373301994
2015-07-20,115.66778567431368
2015-07-21,113.47737641040595
2015-07-22,115.68193342283118
2015-07-23,115.56025595813733
2015-07-24,115.80187955179794
2015-07-27,115.82561308938901
2015-07-28,116.0607451388723
2015-07-29,117.16242966578268
2015-07-30,119.26824479684878
2015-07-31,121.40848785800829
2015-08-03,123.57146886773586
2015-08-04,124.1105956471648
2015-08-05,124.7996011870819
2015-08-06,123.93509544015441
2015-08-07,124.1162132636266
2015-08-10,122.98559758106354
2015-08-11,121.46293763581599
2015-08-12,117.41437424925509
2015-08-13,114.93534788070302
2015-08-14,118.51627554627228
2015-08-17,119.1058247069099
2015-08-18,121.37175923912059
2015-08-19,121.62770329904119
2015-08-20,117.89918717884683
2015-08-21,117.62169260885258
2015-08-24,104.11821869719704
2015-08-25,104.09726503395636
2015-08-26,103.62828895827495
2015-08-27,108.3837260301154
2015-08-28,109.71370959744118
2015-08-31,109.13428837811205
2015-09-01,105.41944520573577
2015-09-02,105.77224022551282
2015-09-03,108.7743979227337
2015-09-04,104.46789085354538
2015-09-07,100.79159919498979
2015-09-08,100.93934852957275
2015-09-09,103.81685822436407
2015-09-10,103.256586820791
2015-09-11,105.14059862515455
2015-09-14,106.50709928796478
2015-09-15,105.65209057666908
2015-09-16,105.39211702454065
2015-09-18,107.41725280723333
2015-09-21,109.3639252797377
2015-09-22,108.32606710775514
2015-09-23,109.87638826802765
2015-09-24,110.72048001403017
2015-09-28,109.98787620655756
2015-09-29,109.58676580384328
2015-09-30,110.84231920534246
