date,nav
2015-01-30,99.86707996937335
2015-02-02,100.58536487550883
2015-02-03,100.723076845379
2015-02-04,100.17788830111942
2015-02-05,99.26791613784053
2015-02-06,97.66688181585218
2015-02-09,96.5539057284165
2015-02-10,96.73996076943493
2015-02-11,97.9870503241597
2015-02-12,99.04822895766924
2015-02-13,99.32921437979756
2015-02-16,99.25669516978235
2015-02-18,99.86231838421072
2015-02-19,99.78335296168744
2015-02-20,100.32349370289255
2015-02-23,99.84418984612115
2015-02-24,99.1697647157508
2015-02-25,98.84411186685368
2015-02-26,98.29044139089483
2015-02-27,99.58005809486603
2015-02-28,98.95490546726892
2015-03-02,99.8315563919596
2015-03-03,101.09183867712795
2015-03-04,100.27156336493195
2015-03-05,100.69282863214073
2015-03-09,100.11437873337624
2015-03-10,100.36281410366823
2015-03-11,100.19067886998977
2015-03-12,101.02498296126697
2015-03-13,99.73986494771326
2015-03-16,98.99021036926939
2015-03-17,99.20758746513931
2015-03-18,99.671482251436
2015-03-19,99.13905431628665
2015-03-20,97.3452299670591
2015-03-23,96.14749336233696
2015-03-24,96.00914839432319
2015-03-25,95.61897285915758
2015-03-26,94.94580648044865
2015-03-27,94.88972077744052
2015-03-30,97.7578968028647
2015-03-31,98.3220071934976
2015-04-01,100.32590365090739
2015-04-06,101.61218801827997
2015-04-07,102.78211342212299
2015-04-08,104.11147001825105
2015-04-09,104.74261179827899
2015-04-10,105.44839615402857
2015-04-13,106.1906531217709
2015-04-15,105.87062001318665
2015-04-16,105.05408180752418
2015-04-17,104.00442496801585
2015-04-20,102.28018060885012
2015-04-21,102.3090235133569
2015-04-22,102.09194122618767
2015-04-23,102.63595810801412
2015-04-24,99.79406966534468
2015-04-27,97.14326592413697
2015-04-28,98.30030729914603
2015-04-29,98.99769626989298
2015-04-30,98.94506014642275
2015-05-04,100.96021499235741
2015-05-05,100.9486821806105
2015-05-06,98.28644598336003
2015-05-07,96.46650885035554
2015-05-08,98.2527111899854
2015-05-11,99.4203108546701
2015-05-12,97.63531058320751
2015-05-13,98.34638048008304
2015-05-14,98.85640109383652
2015-05-15,99.6484904942949
2015-05-18,100.71905040836529
2015-05-19,100.9596459922979
2015-05-20,100.91613274373718
2015-05-21,100.90021941939287
2015-05-22,100.83991533591418
2015-05-25,100.30225396600397
2015-05-26,100.47025843734664
2015-05-27,100.28762828213046
2015-05-28,100.18937038649622
2015-05-29,100.64884608078673
2015-06-01,100.4052933153566
2015-06-02,99.32721462021114
2015-06-03,97.4119404900056
2015-06-04,97.55531058300889
2015-06-05,97.99830044095992
2015-06-08,97.13464199345323
2015-06-09,96.94103168921859
2015-06-10,97.93129649474842
2015-06-11,96.84398927578451
2015-06-12,96.67203352825767
2015-06-15,97.03061622600562
2015-06-16,97.22772857339243
2015-06-17,98.14564500771958
2015-06-18,99.0019121690861
2015-06-19,99.22289278056128
2015-06-22,100.00235496223276
2015-06-23,100.61156175151471
2015-06-24,100.64908431959206
2015-06-25,100.91820873653384
2015-06-26,101.07177475045555
2015-06-29,100.09953938080386
2015-06-30,101.33543594813234
2015-07-01,102.3142140369523
2015-07-02,102.82068237504633
2015-07-03,103.10541620329292
2015-07-06,104.32185243474547
2015-07-07,104.77214491618871
2015-07-08,104.25032270750225
2015-07-09,104.4139489206575
2015-07-10,104.7894956819545
2015-07-13,105.52381830887558
2015-07-14,105.92647359386594
2015-07-15,106.32849293272999
2015-07-16,106.85820690152104
2015-07-17,106.98015391045315
2015-07-20,107.69718003452684
2015-07-21,106.52468598005288
2015-07-22,107.46526076430345
2015-07-23,107.7220439339332
2015-07-24,107.75715249807415
2015-07-27,107.09009451652487
2015-07-28,107.16288819434016
2015-07-29,108.02102041072175
2015-07-30,108.7037893369985
2015-07-31,109.46052075195207
2015-08-03,110.71234811655874
2015-08-04,111.63519510978003
2015-08-05,112.55580949245957
2015-08-06,112.23770911141959
2015-08-07,112.47702992953232
2015-08-10,112.30423738756575
2015-08-11,110.99247046890935
2015-08-12,108.38161600256767
2015-08-13,106.91883074256668
2015-08-14,108.79889911890832
2015-08-17,109.39433856635283
2015-08-18,110.61531954421802
2015-08-19,111.40182701764473
2015-08-20,109.19087592280809
2015-08-21,108.66949463794104
2015-08-24,100.4311645231745
2015-08-25,100.26941573372206
2015-08-26,100.0928511198508
2015-08-27,103.21246248778898
2015-08-28,103.56219486903339
2015-08-31,103.49905724127252
2015-09-01,100.33976217193165
2015-09-02,100.39086730551008
2015-09-03,102.47690689678426
2015-09-04,99.4853870416889
2015-09-07,97.03479805297575
2015-09-08,97.5896730873159
2015-09-09,99.78854781571057
2015-09-10,99.45572901653482
2015-09-11,100.31905802643833
2015-09-14,101.70743889922731
2015-09-15,101.28833026768456
2015-09-16,101.25297502585256
2015-09-18,102.72367158328865
2015-09-21,104.24232898762148
2015-09-22,103.01994330814802
2015-09-23,103.79532348418992
2015-09-24,104.57727105931006
2015-09-28,104.1203099901071
2015-09-29,103.93582741971586
2015-09-30,105.72206853682164
2015-10-01,105.9780002798864
2015-10-05,107.26531199420639
2015-10-06,107.56423147587104
2015-10-07,108.02720831015587
2015-10-08,108.19059414336145
2015-10-09,108.34740128975942
2015-10-12,108.39204975371729
2015-10-13,108.7504533476593
2015-10-14,109.12663890183809
2015-10-15,109.57248013049401
2015-10-16,109.51301885963913
2015-10-19,109.98904206701911
2015-10-20,110.51546793704928
2015-10-21,110.77261295003498
2015-10-23,110.45903133435246
2015-10-26,109.81039097705391
2015-10-27,109.84365801603808
2015-10-28,109.81073895401359
2015-10-29,109.48882727835284
2015-10-30,108.71190948079396
2015-11-02,108.26766081264597
2015-11-03,108.96443789433698
2015-11-04,108.76193992500721
2015-11-05,107.53722853398446
2015-11-06,106.93489502806977
2015-11-09,107.83987545905666
2015-11-10,107.53464296066105
2015-11-11,109.02700328870151
2015-11-13,108.54607922724686
2015-11-16,109.17492858717169
2015-11-17,109.55121986609281
2015-11-18,108.9693253659828
2015-11-19,110.28153005110613
2015-11-20,111.03358934885175
2015-11-23,111.69238583073549
2015-11-24,112.71366711625826
2015-11-26,113.2236492370337
2015-11-27,113.55477699480726
2015-11-30,114.26807375873977
2015-12-01,114.71722778236601
2015-12-02,114.97369441716941
2015-12-03,114.80853345240972
2015-12-04,114.56680979579734
2015-12-07,114.89779788186726
2015-12-08,113.6530764359358
2015-12-09,111.2187318224564
2015-12-10,112.51178837947197
2015-12-11,111.98386751797754
2015-12-14,112.5018136387061
2015-12-15,113.23384875107769
2015-12-16,113.10640747576839
2015-12-17,114.4740664340243
2015-12-18,114.6747972871867
2015-12-21,115.18122976125746
2015-12-22,115.33872468386087
2015-12-23,115.76307539440806
2015-12-24,115.91455365599647
2015-12-28,116.3901688850071
2015-12-29,116.26834317143467
2015-12-30,116.39590247678946
2015-12-31,116.72117703112346
2016-01-01,117.95690090746336
2016-01-04,117.31995187891155
2016-01-05,118.67063001785937
2016-01-06,118.21144690475136
2016-01-07,115.16771372264905
2016-01-08,117.04961739441544
2016-01-11,116.9102411820308
2016-01-12,115.98220331719723
2016-01-13,113.20544338106035
2016-01-14,111.76130943238165
2016-01-15,108.61808842703155
2016-01-18,104.26591210944983
2016-01-19,105.86050278087393
2016-01-20,103.60279090468146
2016-01-21,104.22279826188779
2016-01-22,106.6559550028168
2016-01-25,107.8232075908853
2016-01-27,108.23009992157651
2016-01-28,108.25332032225985
2016-01-29,108.7862235704283
2016-02-01,109.07088280405002
2016-02-02,107.58248187339893
2016-02-03,105.49824457674443
2016-02-04,104.72091756932443
2016-02-05,105.8371865316363
2016-02-08,105.71989343766066
2016-02-09,104.71826136521356
2016-02-10,102.83623316119308
2016-02-11,98.39231141729472
2016-02-12,97.3311428042572
2016-02-15,100.36888825489962
2016-02-16,98.40109389357802
2016-02-17,98.37423720971199
2016-02-18,99.08152941408886
2016-02-19,99.1006838415292
2016-02-22,99.54256533644185
2016-02-23,98.3577194261495
2016-02-24,97.29595362144074
2016-02-25,96.83186526741042
2016-02-26,96.20681963528709
2016-02-29,95.76234772582521
2016-03-01,97.71417177649332
2016-03-02,98.83944499424076
2016-03-03,99.57598642629522
2016-03-04,100.31026310076261
2016-03-08,100.5699151681432
2016-03-09,100.89547702648693
2016-03-10,100.80459983118052
2016-03-11,100.6915716819284
2016-03-14,100.91533201463564
2016-03-15,100.78038694624703
2016-03-16,100.81082293969352
2016-03-17,100.66769766993266
2016-03-18,100.83321219865955
2016-03-21,101.47004334947023
2016-03-22,101.74224424902727
2016-03-23,102.12931962769811
2016-03-28,100.98550266322725
2016-03-29,101.06158841896176
2016-03-30,102.38701753021694
2016-03-31,102.26987828787888
2016-04-01,103.34265181765721
2016-04-04,103.95577549901493
2016-04-05,103.02569980060959
2016-04-06,104.14682151331807
2016-04-07,104.04701581252681
2016-04-08,104.71744564964212
2016-04-11,104.98036801140749
2016-04-12,105.4554845182473
2016-04-13,105.74489658326098
2016-04-18,106.11044868933908
2016-04-20,106.2841352962248
2016-04-21,106.01098858048458
2016-04-22,106.28621405201939
2016-04-25,105.88159828861855
2016-04-26,106.34972175177776
2016-04-27,106.46592336233022
2016-04-28,105.6952178129707
2016-04-29,105.70061220401044
2016-05-02,106.02318512366014
2016-05-03,105.84061054794799
2016-05-04,105.04342480245246
2016-05-05,105.23565759883833
2016-05-06,105.27129170040728
2016-05-09,106.39471074872233
2016-05-10,106.35005951297494
2016-05-11,106.44585352587606
2016-05-12,107.08717506715828
2016-05-13,106.94662255295648
2016-05-16,107.08613017327058
2016-05-17,106.94637172833528
2016-05-18,107.02924261791196
2016-05-19,106.18049564538292
2016-05-20,105.34048965027021
2016-05-23,105.19942112320439
2016-05-24,104.69242108281985
2016-05-25,105.22905212590635
2016-05-26,105.7084529179634
2016-05-27,106.11333043054906
2016-05-30,106.26184815493804
2016-05-31,105.89834036502937
2016-06-01,106.58875008735357
2016-06-02,107.11795948008341
2016-06-03,107.34168779852544
2016-06-06,107.67445836629922
2016-06-07,108.20394852786008
2016-06-08,108.92204698690362
2016-06-09,109.02426460699894
2016-06-10,109.60840676326845
2016-06-13,110.02795320766721
2016-06-14,111.28706058215221
2016-06-15,112.468599504119
2016-06-16,111.84937999360534
2016-06-17,111.55855511080496
2016-06-20,111.91702651607761
2016-06-21,112.07741329256355
2016-06-22,111.40138732630051
2016-06-23,111.22743647245177
2016-06-24,109.98038779001918
2016-06-27,111.91184895259917
2016-06-28,112.95466244373146
2016-06-29,114.23700316837215
2016-06-30,114.6434133682163
2016-07-01,115.03086306907696
2016-07-04,115.87364655151393
2016-07-05,115.63856314908529
2016-07-07,116.17669442214014
2016-07-08,116.02943085198945
2016-07-11,116.91890853563486
2016-07-12,117.00801355700585
2016-07-13,116.09004297330151
2016-07-14,117.11460137088513
2016-07-15,116.55768484279446
2016-07-18,116.14057708481526
2016-07-19,115.92678753452643
2016-07-20,117.1812777509946
2016-07-21,116.9331223356076
2016-07-22,117.55152781983764
2016-07-25,118.76452406605692
2016-07-26,118.08701479128601
2016-07-27,118.38031161386995
2016-07-28,118.32994391931834
2016-07-29,118.23027212934636
2016-08-01,117.894584727242
2016-08-02,117.05790006443655
2016-08-03,115.9987441837744
2016-08-04,116.39626698377309
2016-08-05,117.70312082896312
2016-08-08,117.79648414312413
2016-08-09,116.64977390572157
2016-08-10,115.35945499367953
2016-08-11,114.83978736884777
2016-08-12,115.00545093664796
2016-08-16,114.72341871387655
2016-08-17,115.07552134006134
2016-08-18,116.54968949048562
2016-08-19,117.23120369649148
2016-08-22,117.38453041887861
2016-08-23,117.42377340086018
2016-08-24,118.16159532071546
2016-08-25,117.94155683647891
2016-08-26,117.6094016455533
2016-08-29,117.77626660111024
2016-08-30,118.44388613801281
2016-08-31,118.6038861162369
2016-09-01,118.13884344966256
2016-09-02,118.5608644728224
2016-09-06,119.4545423925882
2016-09-07,119.84570256037085
2016-09-08,120.60412266816904
2016-09-09,120.25174631706302
2016-09-12,118.21338507681841
2016-09-14,119.54995703269164
2016-09-15,119.83507636368917
2016-09-16,120.27149298565217
2016-09-19,121.32057877740085
2016-09-20,121.34154702727298
2016-09-21,121.74073600162492
2016-09-22,122.49611394275897
2016-09-23,122.29607399183227
2016-09-26,121.68880175756772
2016-09-27,121.88478014938828
2016-09-28,122.94126538564666
2016-09-29,118.22985505409369
2016-09-30,119.93127206843313
2016-10-03,123.8963999631898
2016-10-04,124.9344026726073
2016-10-05,126.15856114368006
2016-10-06,125.69299744860949
2016-10-07,126.05946331248052
2016-10-10,126.95604440471185
2016-10-13,124.81834714796433
2016-10-14,125.92135109906415
2016-10-17,125.93005166439576
2016-10-18,127.92185996697384
2016-10-19,129.2308227788875
2016-10-20,129.53424358327598
2016-10-21,130.00054062888174
2016-10-24,131.32359452073777
2016-10-25,131.21794259168274
2016-10-26,130.89069485024316
2016-10-27,130.45480591049596
2016-10-28,132.55937678830884
2016-10-30,133.95893968309628
2016-11-01,134.18265859441348
2016-11-02,131.9451044204005
2016-11-03,130.53107677205602
2016-11-04,126.61648665449557
2016-11-07,128.23006507316217
2016-11-08,127.80756531286028
2016-11-09,124.46279721378262
2016-11-10,126.8954523301535
2016-11-11,121.91120657632922
2016-11-15,114.20148761843994
2016-11-16,113.8070912403162
2016-11-17,111.94155178347474
2016-11-18,111.98103858829928
2016-11-21,108.0260866141153
2016-11-22,108.7582046734653
2016-11-23,111.8991664387516
2016-11-24,113.19110602822894
2016-11-25,115.86281199838855
2016-11-28,117.46691261223249
2016-11-29,118.35185028411267
2016-11-30,119.8483012821401
2016-12-01,119.38761823308283
2016-12-02,117.67436737326985
2016-12-05,118.50462100750265
2016-12-06,119.02315123315425
2016-12-07,118.50292737522554
2016-12-08,119.94033160247683
2016-12-09,120.11028043626001
2016-12-12,119.7274106791951
2016-12-13,119.5993063689191
2016-12-14,118.61120030855271
2016-12-15,118.33916664028402
2016-12-16,118.32140185182097
2016-12-19,117.97191076850538
2016-12-20,117.13896380625292
2016-12-21,117.09670828819982
2016-12-22,115.5094613105359
2016-12-23,115.66621823437112
2016-12-26,113.30171438689479
2016-12-27,114.70022858655383
2016-12-28,115.66324279437254
2016-12-29,116.48559852973271
2016-12-30,117.45732004153257
2017-01-02,118.89277207002098
2017-01-03,119.85453316944788
2017-01-04,120.41456194240332
2017-01-05,121.26107842784202
2017-01-06,120.89719671444783
2017-01-09,121.4515659854612
2017-01-10,122.15235326641154
2017-01-11,123.01452543425637
2017-01-12,122.71897652981652
2017-01-13,122.97917621054732
