date,nav
2015-01-30,99.8575
2015-02-02,100.81150812969311
2015-02-03,99.95246837457663
2015-02-04,99.73522530425461
2015-02-05,98.83389323804582
2015-02-06,97.02288063879617
2015-02-09,95.71174105161516
2015-02-10,96.75878935067757
2015-02-11,98.51163553885043
2015-02-12,99.98140819734316
2015-02-13,100.3592809296737
2015-02-16,99.86059948141904
2015-02-18,101.19002902115137
2015-02-19,101.55531222821489
2015-02-20,101.40378153253215
2015-02-23,101.13326151934318
2015-02-24,100.5266497238787
2015-02-25,100.2728672450207
2015-02-26,99.16745972916638
2015-02-27,100.80256338212044
2015-02-28,100.7675246949875
2015-03-02,103.03115259021808
2015-03-03,104.2846626465837
2015-03-04,102.93605853353579
2015-03-05,103.33295478270645
2015-03-09,101.74926508046234
2015-03-10,101.78285763687431
2015-03-11,101.32908174442227
2015-03-12,102.05161128310912
2015-03-13,100.31779580678513
2015-03-16,99.96817261739544
2015-03-17,100.96404687679834
2015-03-18,101.03776207102135
2015-03-19,100.38536979417171
2015-03-20,99.02321076608702
2015-03-23,97.88740265074313
2015-03-24,97.28039690500509
2015-03-25,96.93077454739856
2015-03-26,96.19553683882269
2015-03-27,96.68228522129974
2015-03-30,99.76566349567442
2015-03-31,100.70445419132764
2015-04-01,102.49873425318906
2015-04-06,103.44293924199944
2015-04-07,104.26054352944405
2015-04-08,105.67523410128236
2015-04-09,106.13732732224737
2015-04-10,106.29256994100905
2015-04-13,107.1074413025291
2015-04-15,106.43003484283076
2015-04-16,105.56554857386107
2015-04-17,103.5591077176024
2015-04-20,101.33185345680496
2015-04-21,101.08363081853078
2015-04-22,100.67289907542417
2015-04-23,100.65897951515639
2015-04-24,98.05714270543729
2015-04-27,95.78498504726375
2015-04-28,97.27641188311954
2015-04-29,98.06691753661234
2015-04-30,98.45111378993514
2015-05-04,100.39985856167826
2015-05-05,100.82223095936277
2015-05-06,96.90255214125119
2015-05-07,94.25135423312213
2015-05-08,96.47030099684928
2015-05-11,98.48410322859048
2015-05-12,96.38143025647999
2015-05-13,98.04844398606433
2015-05-14,99.2798877025571
2015-05-15,99.85453517172942
2015-05-18,100.37644355898173
2015-05-19,100.35344874889267
2015-05-20,100.21612227765034
2015-05-21,100.0000543795474
2015-05-22,100.1135405439269
2015-05-25,99.8786722675593
2015-05-26,99.57885002722122
2015-05-27,99.58233179572967
2015-05-28,99.32828096697972
2015-05-29,100.22087879993367
2015-06-01,99.53361596624082
2015-06-02,97.35025299933568
2015-06-03,95.34089311363145
2015-06-04,96.13675817125616
2015-06-05,96.46960719118091
2015-06-08,94.67824047275522
2015-06-09,94.46004793665836
2015-06-10,95.54772177708841
2015-06-11,93.62960716591822
2015-06-12,93.7312816155409
2015-06-15,94.10437262377405
2015-06-16,94.3443571917626
2015-06-17,95.96005480528639
2015-06-18,97.27262071857774
2015-06-19,97.53907007484355
2015-06-22,99.13150184566979
2015-06-23,99.7702321941752
2015-06-24,99.23726581669186
2015-06-25,99.55325341798805
2015-06-26,99.47092260794368
2015-06-29,97.82426359726975
2015-06-30,99.0787672052093
2015-07-01,100.28649842583877
2015-07-02,100.97573329619371
2015-07-03,101.48194237253017
2015-07-06,103.10845415784158
2015-07-07,103.96813340764182
2015-07-08,102.54356675489626
2015-07-09,101.8152871220689
2015-07-10,102.53314338519135
2015-07-13,104.30134509376049
2015-07-14,104.62656155391797
2015-07-15,104.84881495856108
2015-07-16,106.14449502212031
2015-07-17,105.89159564660903
2015-07-20,106.73523114339889
2015-07-21,104.86668227947551
2015-07-22,105.94664576093884
2015-07-23,105.8613923647457
2015-07-24,105.50468903123388
2015-07-27,104.00490630313655
2015-07-28,104.12089217451444
2015-07-29,105.92730323933709
2015-07-30,106.72493861816126
2015-07-31,107.35789856838974
2015-08-03,108.13222025259186
2015-08-04,108.84813703198263
2015-08-05,109.9941820781882
2015-08-06,109.15465988649345
2015-08-07,109.30394704930681
2015-08-10,108.96027125247092
2015-08-11,108.61632271780441
2015-08-12,105.28490853029385
2015-08-13,104.35307540093908
2015-08-14,106.33689593135931
2015-08-17,106.28156533166081
2015-08-18,107.28776505066455
2015-08-19,107.16668246227024
2015-08-20,105.31219780762098
2015-08-21,104.32404883871752
2015-08-24,94.6050623797822
2015-08-25,95.88523015819085
2015-08-26,96.18462870506474
2015-08-27,99.09306487954568
2015-08-28,99.48623106548133
2015-08-31,99.10136816093463
2015-09-01,96.52271017131739
